F,35.99157038309984,19.87649525678433
F,43.503508112883715,21.44175804592303
F,9.750401612990519,43.41637877300208
F,53.03338641029364,-14.982667755426565
F,32.03159463353416,24.482150896429363
F,43.545984078134985,15.702092401657376
F,38.81662037336664,29.489606182778523
F,34.65329810696512,13.823357685650102
F,65.14312896511916,34.90366312628896
F,40.8891980439536,21.972495561484394
C,7.0,0
R,69.51070233664782,-8.642431552471468
R,74.21552885763654,-6.960849590540036
R,63.45844202226231,1.0075500474305006
R,66.00246791852965,3.095949481696607
R,69.17663069486343,5.412517411419277
R,73.06299391047631,8.143356777468927
R,75.80987856413492,11.50756844752853
R,79.3390205084543,15.420861296898384
R,64.74499580630848,16.821202684136598
R,67.64454182322106,20.35917979003474
R,69.9423211056851,24.367525836573673
R,71.31534393911926,28.623608048026863
U,43.609878564134924,27.096025715648427
U,42.04795997077124,27.458585499373573
U,40.390018986338724,27.388373738810383
U,38.85451090381627,27.348751998669254
U,37.45770867787258,27.658415596928744
U,36.03923274519652,27.845161496233157
U,34.609878564134924,27.90756844752853
U,33.14566208597426,28.243639375469858
U,31.6752243615638,28.150819473434847
U,30.235836701902322,27.831714911813787
U,28.829738141931124,27.388373738810383
U,27.21405898367268,27.36795472066991
L,4.298989431679566,29.007568447528524
L,2.8891060178521784,26.299207608453013
L,2.096513884942496,23.341465406596672
L,1.5752153050487863,20.359179790034748
L,1.1264149617198527,17.41160648820416
L,0.7392588290155757,14.470863700948907
L,1.3098785641349195,11.507568447528534
L,1.4365951176797935,8.605282214031522
L,1.8157803888283937,5.725084131219745
L,1.7684004703066023,2.707720914042824
L,2.6603294574140364,-0.12111642554420321
L,3.614152247481492,-2.9459761040033854
D,14.85987856413491,-22.700435001956787
D,17.916457225377307,-24.291589140419145
D,20.108224487126577,-28.335398673793993
D,23.635951051788048,-29.447686587127972
D,27.247195831057077,-30.248280280189096
D,46.443775523203065,-21.005796231663897
D,50.542587031759304,-22.66023512375317
C,0,0
R,85.27601080578485,14.353696576813856
R,86.52879292492862,16.760268636678102
R,87.0972149441376,19.43788019104839
R,87.89995103253433,21.983833796676716
R,88.47773799026238,24.590062340205787
R,88.82617850969622,27.236730848735515
R,88.94262074808883,29.903696576813854
R,89.32427585874213,32.61424017626602
R,88.47773799026238,35.217330813421924
R,89.54202493722575,38.26355173362528
R,87.94293830284495,40.67733109157243
R,86.07563903141032,42.83581538607926
L,48.556533685324666,35.55369657681386
L,47.92008119716735,34.763806586831905
L,47.53615560905088,33.836928225059054
L,46.5583256673622,33.06128892706461
L,46.22948538603866,32.039569162117104
L,44.99361179365944,31.071583529632473
L,44.94262074808883,29.903696576813854
D,66.39189305077721,-0.1365966207761744
D,68.97944720551713,0.6792560703721051
D,75.2896130438909,-6.439245683355811
C,0,0
U,62.432567466365505,95.7185659966328
U,60.121834791097875,95.7951483609501
U,58.167434791521025,96.38841494652556
U,56.34069693078499,97.38339564471451
U,54.40012373037184,98.22293221658546
U,52.289442995210244,98.09774101925768
U,50.232567466365516,97.78754614429249
U,48.30642555164227,96.60344897212005
U,46.39494273992634,96.3517974858623
U,44.227965619987025,96.99702531419888
U,42.297700141209994,96.38841494652556
U,40.08972918458873,96.33893303317208
L,2.4693914452734234,66.16560952744638
D,40.0325674663655,56.92062790708994
D,41.695678579203395,56.28012884615217
D,43.46056862851727,55.98163225273149
D,45.107950373335605,55.46221478376893
D,46.79433354856028,55.08835263465076
D,48.47202146286282,54.46441324283924
D,50.2325674663655,54.387546144292486
D,52.149993806813974,52.67126278627407
D,54.05282737503797,52.9217755780239
D,58.28183976905388,44.54725294670246
D,60.869393923793815,45.36310563785074
D,63.37599540650127,46.40137396745267
F,43.85118950295164,90.12361328560989
F,44.844514228840275,80.3931555917758
F,49.3046181362811,89.09809522840672
F,39.95122775306415,84.01132160275523
F,51.819078636591705,83.26646669109405
F,40.97578697925328,91.67122362119653
F,46.41524992712044,77.5303201458841
C,21.0,0
U,50.60901925389376,99.13881103524959
U,48.74699397453128,100.34263196054555
U,45.977396782041396,98.4923015908736
U,43.96571108916359,98.42662925831048
U,42.05422827744766,98.67828074456823
U,40.12808636272442,98.76237791674068
U,38.20194444800117,98.67828074456823
U,36.29046163628527,98.42662925831048
U,34.408185465958724,98.00933867772908
U,32.56944119522714,97.42958483610924
U,30.788222778254976,96.69178001025064
L,12.155465820487052,92.81237791674066
L,10.854344841440628,90.31294777096527
L,0.9776347277188222,73.2371572267577
L,-2.021685466198086,69.23023591259603
L,10.570756078278933,68.74251513660353
L,11.373492166675625,66.19656153097522
L,7.591636808108689,61.490382320249566
D,26.97808636272441,53.88590979720995
D,29.224535209814377,53.27963701119508
D,31.167158607591915,52.04243125214988
D,33.32114547652813,51.25852868533816
D,35.491680019017394,50.36801091131471
D,37.80102803136195,50.06397947769106
D,40.12808636272442,46.06237791674066
D,42.795052090802756,46.17882015513325
D,45.52854468816594,46.034856798061
D,48.04794914286154,47.10504763229517
D,51.03852893481326,46.686183313670185
C,-11.0,0
U,9.751197260696019,113.74046540769726
L,-6.11235363767951,99.81602490125553
L,-5.80427132723487,96.72969266556174
L,-6.1113081880383024,94.16099294303939
L,-7.430640079000851,91.97001340020813
L,-6.497227939108965,89.25662015156271
L,-6.8080915397803405,86.89537667826659
L,-6.9119762818756865,84.51602490125552
L,-6.110755251116119,82.19768214416783
L,-5.807862512000421,79.89698337531516
L,-5.981751339567252,77.45026496995669
L,-5.829400401802532,74.97366290246936
L,-5.2604866550128815,72.55592809399374
D,17.72105799004597,54.032467139648105
D,20.38802371812431,53.916024901255525
D,23.098567317576475,53.53436979060223
D,25.475915323765356,55.661157737997826
D,27.86789412158715,56.600768521501436
D,30.272405860236148,57.35890816054277
D,32.60169148243053,58.323729855896346
C,-5.0,182.88
R,36.508355907412955,97.40073117690957
R,38.194150728448946,99.5573032367738
R,39.23241905805089,102.06390471948129
R,39.565308836054626,104.78086839677243
R,40.1430957937827,107.38709694030149
R,40.49153631321655,110.03376544883122
R,40.607978551609136,112.70073117690958
R,40.49153631321655,115.3676969049879
R,40.1430957937827,118.01436541351762
R,39.565308836054626,120.62059395704671
R,38.762572747657934,123.16654756267502
R,37.74099683493062,125.63284998617496
U,12.7185221510613,143.68238628756285
U,7.341012823530792,143.184288938517
U,4.694344315001067,142.83584841908313
U,-0.9659489607377498,153.65598621156607
L,-5.234068554996988,121.50073117690957
L,-5.943038500235905,120.13881258354587
L,-5.027103380965398,118.17305347012027
L,-5.446834669015956,116.8418358985499
L,-4.665656968272767,115.28808902414681
L,-4.636083510339525,113.98192059530015
L,-4.192021448390866,112.70073117690958
L,-4.137986161293654,111.46311962989284
L,-3.976291541164221,110.23492705403916
L,-4.577501425355798,108.79256359586151
L,-4.181380022258084,107.53622701269197
L,-3.4960074752369525,106.40371907697315
D,6.617620158725228,73.94875742114067
D,10.007978551609128,73.90073117690957
C,-3.0,182.88
R,47.830187708360675,135.00612583698444
R,49.08296982750445,137.41269789684867
R,50.12123815710638,139.91929937955615
R,65.60706963741887,158.43975310306308
U,36.19679765066464,177.05650319278828
U,33.828916459930035,178.28914412030593
U,31.362614036430095,179.31072003303325
U,28.946069953353025,180.59641903457447
U,26.210431887272705,180.69124307915803
