R,87.88521586735413,40.35592320943476
R,85.90539161633336,43.30819459834201
U,68.86560324968204,59.22166915608365
U,66.2441445005249,61.37473045561767
U,63.59380293971108,63.878308478610876
U,68.31410973843025,94.86346735204745
U,62.29252941073401,96.19841957137342
U,56.21237655904052,97.40195446773343
U,50.01560324968204,97.67251143341032
U,43.81882994032353,97.40195446773343
U,37.669217817563286,96.59234267257831
L,12.689908346572722,48.12251143341031
L,11.588153079328066,44.49152573121597
L,10.548513176673879,40.93735745308841
L,9.446718545541167,37.442911327716196
L,8.850639173771732,33.831005259888
L,8.37466486944706,30.215621480262424
L,8.215603249682026,26.572511433410316
L,8.37466486944706,22.92940138655821
L,8.850639173771732,19.314017606932616
L,9.639903710798968,15.753875348124943
L,10.172636128359507,12.070857356401959
L,11.225629964513402,8.484449830908382
D,23.565603249682002,-19.240232426786484
D,26.856122506291715,-23.093155296198113
D,31.27289939543539,-24.922644185657475
C,86.5,97.5
C,86.5,-24.5
C,9.5,-24.5
C,9.5,97.5
R,76.93435183423034,41.03653748676054
R,78.18713395337411,43.44310954662478
R,72.92946172371047,48.241245989614214
R,71.44451512015162,50.84075468548457
R,71.86369389340533,52.73154794255468
R,71.21990884588848,54.730120166235416
R,71.30096177653431,56.586537486760534
R,71.21990884588848,58.44295480728565
R,70.97736691569433,60.28524367106615
R,70.67177445912037,62.12526505195448
R,70.86213795798147,64.17938466859039
R,71.20856399319192,66.4758048114929
U,65.55096177653431,83.51992754445658
U,63.144389716670055,84.77270966360035
U,60.6377882339626,85.81097799320229
L,12.675266873424995,78.13653748676053
L,10.939096155254688,74.80138456778468
L,10.533871703526152,70.95138350643863
L,10.011632568166874,67.30164595400491
L,9.22992080182889,63.77557204217145
L,9.156979154772735,60.15992293941452
L,9.100961776534298,56.58653748676054
L,9.156979154772735,53.01315203410656
L,9.22992080182889,49.397502931349614
L,10.011632568166867,45.87142901951617
L,10.721810227683328,42.29009549574758
L,11.936034720995004,38.836570493651166
D,14.450961776534271,-4.9878687223130385
D,19.95280336677059,-7.851946171545293
D,36.14914597184473,18.52898634493124
D,39.18232569124894,16.210837947877472
D,42.742467950056614,15.421573410850236
C,71.5,97.5
C,71.5,-4.5
C,9.5,-4.5
C,9.5,97.5
R,78.77304733821349,69.89908743047776
R,79.47600701126125,72.76399392390502
R,79.24544443901188,75.86226097304946
R,72.04411277196088,80.59801320214028
R,72.27765915064603,82.57463861520513
R,72.0369067603977,84.57294551575451
R,72.02100393257012,86.49908743047776
R,72.0369067603977,88.425229345201
R,71.78525527413993,90.33671215691692
R,79.57833421701562,94.4189502106149
R,79.24544443901188,97.13591388790606
R,79.92916090477956,100.44549006792084
L,13.30152681210992,107.69908743047776
L,11.956076877030824,104.24905442358714
L,10.553913859561973,100.86393345015586
L,10.031674724202695,97.21419589772213
L,10.136289935575697,93.53183862598843
L,9.675118659854427,90.02889501175791
L,9.521003932570125,86.49908743047776
L,9.675118659854427,82.9692798491976
L,10.136289935575697,79.46633623496707
L,10.514637637347228,75.91338848578465
L,10.741852383719149,72.2026454394648
L,12.13733843443815,68.83364408971653
D,59.10555241566858,52.595090927731455
D,61.44447671964747,55.11335389622842
D,64.30550117940578,55.86588422863899
C,71.5,97.5
C,71.5,-4.5
C,10.5,-4.5
C,10.5,97.5
U,70.52954375175803,171.6079903338669
U,66.76522691668973,171.99073714535626
U,63.57354142745451,173.3127765618269
